code,name,配售对象名称,初步配售数量（股), 获配金额（元)
603409.SH,汇通控股,兖矿能源集团股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,北京市（贰号）职业年金计划,1000,24180.00
603409.SH,汇通控股,国家石油天然气管网集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,新疆维吾尔自治区壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信创新动力股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,国网江西省电力有限公司各县供电分公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国电信集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,国家开发投资集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,陕西煤业化工集团有限责任公司企业年金计划,1000,24180.00
603409.SH,汇通控股,山东省（陆号）职业年金计划,1000,24180.00
603409.SH,汇通控股,基本养老保险基金一三零二组合,1000,24180.00
603409.SH,汇通控股,基本养老保险基金二一零四组合,1000,24180.00
603409.SH,汇通控股,工银瑞信灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信圆丰三年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,安徽省陆号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信新金融股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,广东省贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,新疆天业（集团）有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国铝业集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,湖南出版投资控股集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信瑞益混合型养老金产品,1000,24180.00
603409.SH,汇通控股,福建省贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信沪深300交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,中国南方电网有限责任公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信兴瑞一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信科技创新混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,河北省贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,青海省肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,全国社保基金四一三组合,1000,24180.00
603409.SH,汇通控股,中国农业银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,湖南省（贰号）职业年金计划,1000,24180.00
603409.SH,汇通控股,广西农村商业联合银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,国网辽宁省电力有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信主题策略混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,西藏自治区柒号职业年金计划,1000,24180.00
603409.SH,汇通控股,北京市地铁运营有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国建材集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信新能源汽车主题混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信上证科创板50成份交易型开放式指数证券投资基金联接基金,1000,24180.00
603409.SH,汇通控股,工银如意养老1号企业年金集合计划,1000,24180.00
603409.SH,汇通控股,中国光大银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信价值精选混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信景气优选混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,江西省肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国石油天然气集团公司企业年金计划（组合21）,1000,24180.00
603409.SH,汇通控股,天津市肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国华能集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,黑龙江省壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国商用飞机有限责任公司企业年金计划,1000,24180.00
603409.SH,汇通控股,浙江省壹拾壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信稳享股票型养老金产品,1000,24180.00
603409.SH,汇通控股,工银瑞信中证A50交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,云南省叁号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信添富股票型养老金产品,1000,24180.00
603409.SH,汇通控股,工银瑞信信息产业混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,内蒙古自治区肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,安徽省柒号职业年金计划,1000,24180.00
603409.SH,汇通控股,国网新疆电力有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国铁路济南局集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信优质成长混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中国银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信成长精选混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,浙江省拾号职业年金计划,1000,24180.00
603409.SH,汇通控股,中央国家机关及所属事业单位（叁号）职业年金计划,1000,24180.00
603409.SH,汇通控股,中国核工业集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信国证新能源车电池交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信中小盘成长混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,吉林银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国铁路呼和浩特局集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国印钞造币集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,云南省农村信用社企业年金计划,1000,24180.00
603409.SH,汇通控股,河北省伍号职业年金计划,1000,24180.00
603409.SH,汇通控股,基本养老保险基金一零零二组合,1000,24180.00
603409.SH,汇通控股,工银瑞信红利混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,山东中烟工业有限责任公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信圆兴混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,宁夏回族自治区壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,北京市（肆号）职业年金计划,1000,24180.00
603409.SH,汇通控股,国网四川省电力公司（子公司）企业年金计划,1000,24180.00
603409.SH,汇通控股,重庆农村商业银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信养老产业股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信瑞利混合型养老金产品,1000,24180.00
603409.SH,汇通控股,工银瑞信灵动价值混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信互联网加股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,辽宁省壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信新兴制造混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中央国家机关及所属事业单位（壹号）职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信新财富绝对收益股票型养老金产品,1000,24180.00
603409.SH,汇通控股,上海市壹拾号职业年金计划,1000,24180.00
603409.SH,汇通控股,陕西省（叁号）职业年金计划,1000,24180.00
603409.SH,汇通控股,国网山东省电力公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信新趋势灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信银和利混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,湖北省（贰号）职业年金计划,1000,24180.00
603409.SH,汇通控股,广东省拾号职业年金计划,1000,24180.00
603409.SH,汇通控股,甘肃省捌号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信精选平衡混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,上海市柒号职业年金计划,1000,24180.00
603409.SH,汇通控股,浙江省贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,浙江省交通投资集团有限公司及子分公司企业年金计划,1000,24180.00
603409.SH,汇通控股,北京城建集团有限责任公司企业年金计划,1000,24180.00
603409.SH,汇通控股,河南省肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,陕西省（拾号)职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信美丽城镇主题股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信文体产业股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,湖南省（叁号）职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信农业产业股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,广东省伍号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国移动通信集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信战略远见混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中国中煤能源集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,北京市（陆号）职业年金计划,1000,24180.00
603409.SH,汇通控股,中国能源建设集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,安徽省叁号职业年金计划,1000,24180.00
603409.SH,汇通控股,胜利油田相关企业企业年金计划,1000,24180.00
603409.SH,汇通控股,中国航天科工集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国石油化工集团公司企业年金计划,1000,24180.00
603409.SH,汇通控股,福建省壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,浙江省能源集团有限公司企业年金计划存量组合,1000,24180.00
603409.SH,汇通控股,中国银河证券股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,四川省伍号职业年金计划,1000,24180.00
603409.SH,汇通控股,山西省壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信沪深300指数证券投资基金,1000,24180.00
603409.SH,汇通控股,中国贵州茅台酒厂（集团）有限责任公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信创新成长混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,黑龙江省玖号职业年金计划,1000,24180.00
603409.SH,汇通控股,内蒙古自治区壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信瑞祥股票型养老金产品,1000,24180.00
603409.SH,汇通控股,贵州省拾号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国铁路武汉局集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国核工业建设股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,贵州省肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信中证稀有金属主题交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,基本养老保险基金二零零三组合,1000,24180.00
603409.SH,汇通控股,工银瑞信中证A500交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,兴业银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信稳健成长混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中国铁路沈阳局集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国第一汽车集团公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信领航三年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,江苏省贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,云南省捌号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信上证科创板生物医药交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,山西省壹拾壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国航天科技集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,上海市伍号职业年金计划,1000,24180.00
603409.SH,汇通控股,云南省贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信国企改革主题股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信添泰混合型养老金产品,1000,24180.00
603409.SH,汇通控股,江苏省肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,陕西省（壹号）职业年金计划,1000,24180.00
603409.SH,汇通控股,农银金穗养老壹号企业年金集合计划,1000,24180.00
603409.SH,汇通控股,工银瑞信添金混合型养老金产品,1000,24180.00
603409.SH,汇通控股,重庆市玖号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国邮政储蓄银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,基本养老保险基金一六零三二组合,1000,24180.00
603409.SH,汇通控股,江苏省拾壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,甘肃省叁号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国铁路兰州局集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,全国社保基金二零零二组合,1000,24180.00
603409.SH,汇通控股,中国铁路南昌局集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国华电集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,国网四川省电力公司企业年金计划,1000,24180.00
603409.SH,汇通控股,国家能源投资集团有限责任公司企业年金计划,1000,24180.00
603409.SH,汇通控股,上海市贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,广西壮族自治区肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,长江金色晚晴（集合型）企业年金计划,1000,24180.00
603409.SH,汇通控股,中国长江三峡集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,重庆市壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国远洋海运集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,广西壮族自治区拾号职业年金计划,1000,24180.00
603409.SH,汇通控股,山东省（肆号）职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信添福混合型养老金产品,1000,24180.00
603409.SH,汇通控股,工银瑞信瑞泽混合型养老金产品,1000,24180.00
603409.SH,汇通控股,国网青海省电力公司企业年金计划,1000,24180.00
603409.SH,汇通控股,中国铁路北京局集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,四川省贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,新疆维吾尔自治区贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信瑞进股票型养老金产品,1000,24180.00
603409.SH,汇通控股,中国工商银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,福建省拾号职业年金计划,1000,24180.00
603409.SH,汇通控股,海南省陆号职业年金计划,1000,24180.00
603409.SH,汇通控股,天津市壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,广西壮族自治区叁号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信核心机遇混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信聚润6个月持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,天津市叁号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信金融地产行业混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中国交通建设集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,海南省肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,中国建筑股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,江苏省玖号职业年金计划,1000,24180.00
603409.SH,汇通控股,广东省肆号职业年金计划,1000,24180.00
603409.SH,汇通控股,广东省交通集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,晋能控股装备制造集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信添瑞混合型养老金产品,1000,24180.00
603409.SH,汇通控股,陕西省（贰号）职业年金计划,1000,24180.00
603409.SH,汇通控股,中国化学工程集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信瑞通混合型养老金产品,1000,24180.00
603409.SH,汇通控股,河南省叁号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信生态环境行业股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,中国黄金集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,建信养老2号集合团体型养老保障管理产品,1000,24180.00
603409.SH,汇通控股,青海省玖号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信添颐混合型养老金产品,1000,24180.00
603409.SH,汇通控股,工银瑞信添润混合型养老金产品,1000,24180.00
603409.SH,汇通控股,浙江省柒号职业年金计划,1000,24180.00
603409.SH,汇通控股,内蒙古自治区贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,广东省机场管理集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信高端制造行业股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信招瑞一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,工银瑞信消费行业股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,中国铁路哈尔滨局集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信高质量成长混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中国南方航空集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,国家电网公司直属单位企业年金计划,1000,24180.00
603409.SH,汇通控股,中国建设银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信国证半导体芯片交易型开放式指数证券投资基金,1000,24180.00
603409.SH,汇通控股,四川省壹拾壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,吉林省壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,交通银行股份有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信瑞丰混合型养老金产品,1000,24180.00
603409.SH,汇通控股,中国铁路成都局集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,广西壮族自治区陆号职业年金计划,1000,24180.00
603409.SH,汇通控股,北京公共交通控股（集团）有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,湖北省（肆号）职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信前沿医疗股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,吉林省拾号职业年金计划,1000,24180.00
603409.SH,汇通控股,四川省柒号职业年金计划,1000,24180.00
603409.SH,汇通控股,湖南省（柒号）职业年金计划,1000,24180.00
603409.SH,汇通控股,广东省陆号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信红利优享灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,国网冀北电力有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,华润（集团）有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,山东省农村信用社联合社企业年金计划,1000,24180.00
603409.SH,汇通控股,申万宏源证券有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,江苏省壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,新疆生产建设兵团壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,北京能源集团有限责任公司企业年金计划,1000,24180.00
603409.SH,汇通控股,江西铜业集团公司企业年金计划,1000,24180.00
603409.SH,汇通控股,青海省贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,湖南省（陆号）职业年金计划,1000,24180.00
603409.SH,汇通控股,河北省捌号职业年金计划,1000,24180.00
603409.SH,汇通控股,陕西中烟工业有限责任公司企业年金计划,1000,24180.00
603409.SH,汇通控股,国网福建省电力有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,浙江省壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,西藏自治区叁号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信添安股票专项型养老金产品,1000,24180.00
603409.SH,汇通控股,江西省壹号职业年金计划,1000,24180.00
603409.SH,汇通控股,中央国家机关及所属事业单位（贰号）职业年金计划,1000,24180.00
603409.SH,汇通控股,山东省（叁号）职业年金计划,1000,24180.00
603409.SH,汇通控股,中国冶金科工集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,新疆维吾尔自治区叁号职业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信联合恒盛混合型养老金产品,1000,24180.00
603409.SH,汇通控股,中央广播电视总台企业年金计划,1000,24180.00
603409.SH,汇通控股,中国邮政集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,工银瑞信物流产业股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,黑龙江省贰号职业年金计划,1000,24180.00
603409.SH,汇通控股,广西壮族自治区柒号职业年金计划,1000,24180.00
603409.SH,汇通控股,广东省叁号职业年金计划,1000,24180.00
603409.SH,汇通控股,淳厚信泽灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,淳厚信睿核心精选混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,淳厚欣享一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚量化阿尔法股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚前瞻优势混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚幸福消费混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚创新成长灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚远见成长混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚弘远混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚精萃成长混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚优胜精选混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚红利领航量化选股股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚丰裕一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚多策略灵活配置混合型证券投资基金(LOF),1000,24180.00
603409.SH,汇通控股,中信保诚中证500指数型证券投资基金（LOF）,1000,24180.00
603409.SH,汇通控股,中信保诚沪深300指数增强型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚至选灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中信保诚四季红混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管均衡臻选混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管优选回报一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管价值精选一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管宸瑞一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管医疗保健混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管均衡价值一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管价值成长混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管价值发现混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管科技创新一年定期开放混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,财通资管数字经济混合型发起式证券投资基金,1000,24180.00
603409.SH,汇通控股,中庚小盘价值股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,中庚价值先锋股票型证券投资基金,1000,24180.00
603409.SH,汇通控股,中庚价值品质一年持有期混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中庚价值灵动灵活配置混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,中庚价值领航混合型证券投资基金,1000,24180.00
603409.SH,汇通控股,上海人寿保险股份有限公司传统险权益委托投资专户,1000,24180.00
603409.SH,汇通控股,华泰优逸二号混合型养老金产品—中国工商银行股份有限公司,1000,24180.00
603409.SH,汇通控股,江苏省捌号职业年金计划-光大银行,1000,24180.00
603409.SH,汇通控股,华泰优逸三号混合型养老金产品-中国工商银行股份有限公司,1000,24180.00
603409.SH,汇通控股,内蒙古自治区捌号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,华泰多策略绝对收益股票型养老金产品-中国工商银行股份有限公司,1000,24180.00
603409.SH,汇通控股,陕西省（拾号）职业年金计划－招商银行,1000,24180.00
603409.SH,汇通控股,浙江省拾号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理中国航天科工集团公司企业年金计划-中国银行,1000,24180.00
603409.SH,汇通控股,四川省陆号职业年金计划-招商银行,1000,24180.00
603409.SH,汇通控股,受托管理华泰人寿保险股份有限公司—万能—个险万能,1000,24180.00
603409.SH,汇通控股,江苏省拾壹号职业年金计划-中信银行,1000,24180.00
603409.SH,汇通控股,重庆市陆号职业年金计划-招商银行,1000,24180.00
603409.SH,汇通控股,山东省（拾号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,四川省拾号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,广西壮族自治区陆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,上海市陆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,国网山东省电力公司县供电公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,安徽省捌号职业年金计划-中信银行,1000,24180.00
603409.SH,汇通控股,新疆维吾尔自治区柒号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,河北省叁号职业年金计划-中国银行,1000,24180.00
603409.SH,汇通控股,华泰优逸四号混合型养老金产品,1000,24180.00
603409.SH,汇通控股,辽宁省柒号职业年金计划-中信银行,1000,24180.00
603409.SH,汇通控股,云南省叁号职业年金计划-建设银行,1000,24180.00
603409.SH,汇通控股,中汇人寿保险股份有限公司-华泰多资产组合,1000,24180.00
603409.SH,汇通控股,天津市壹号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,上海市壹号职业年金计划-交通银行,1000,24180.00
603409.SH,汇通控股,河南省陆号职业年金计划-民生银行,1000,24180.00
603409.SH,汇通控股,四川省壹拾壹号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,华泰优逸混合型养老金产品—中国工商银行股份有限公司,1000,24180.00
603409.SH,汇通控股,四川省玖号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理中国能源建设集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,上海市肆号职业年金计划-浦发银行,1000,24180.00
603409.SH,汇通控股,天津市叁号职业年金计划-建设银行,1000,24180.00
603409.SH,汇通控股,受托管理华泰人寿保险股份有限公司—分红—个险分红,1000,24180.00
603409.SH,汇通控股,贵州省捌号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,受托管理山西省电力公司企业年金计划-建行,1000,24180.00
603409.SH,汇通控股,贵州省叁号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,浙江省捌号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,湖南省（壹号）职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,江西省贰号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,百年人寿保险股份有限公司传统户,1000,24180.00
603409.SH,汇通控股,华泰优享分红回报股票型养老金产品,1000,24180.00
603409.SH,汇通控股,广西壮族自治区贰号职业年金计划-农业银行,1000,24180.00
603409.SH,汇通控股,河南省玖号职业年金计划-光大银行,1000,24180.00
603409.SH,汇通控股,中国邮政集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中国电信集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,上海市伍号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,浙江省贰号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,江苏省柒号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,江西省拾号职业年金计划-工商银行,1000,24180.00
603409.SH,汇通控股,中国船舶集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,江苏省拾号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,吉林省拾壹号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,上海市壹拾壹号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,安徽省叁号职业年金计划-招商银行,1000,24180.00
603409.SH,汇通控股,受托管理中国联合网络通信集团有限公司企业年金计划,1000,24180.00
603409.SH,汇通控股,湖北省（玖号）职业年金计划-中信银行,1000,24180.00
603409.SH,汇通控股,黑龙江省肆号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,重庆市壹拾壹号职业年金计划-工商银行,1000,24180.00
603409.SH,汇通控股,广西壮族自治区柒号职业年金计划-建设银行,1000,24180.00
603409.SH,汇通控股,广东省伍号职业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,中国电子信息产业集团有限公司企业年金计划华泰组合,1000,24180.00
603409.SH,汇通控股,招商银行股份有限公司企业年金计划华泰组合,1000,24180.00
